EVTOPTA14050;Raise the tariffs!;Augmenter les droits de douane !;Hebt die Zölle an!;;¡Subid los aranceles!;;;;;;;;;x
EVTOPTB14050;Lower the tariffs on those goods and raise it on some others.;Baisser les droits de douane sur ces biens et les augmenter sur d'autres;Senkt die Zölle auf diese Güter und hebt sie für andere an.;;Bajad los aranceles en esas mercancías y subidlos en otras.;;;;;;;;;x
EVTOPTC14050;Leave the tariffs as they were.;Ne pas modifier les droits de douane;Lasst die Zölle so, wie sie sind.;;Dejar los aranceles como estaban.;;;;;;;;;x
EVTOPTD14050;Lower the tariffs just a bit.;Baisser légèrement les droits de douane;Senkt die Zölle, aber nur ein bisschen.;;Bajad los aranceles solo un poco.;;;;;;;;;x
EVTOPTE14050;We need to lower the tariffs altogether.;Nous devons baisser les droits de douane;Wir müssen das allgemeine Zollniveau senken.;;Tenemos que bajar los aranceles.;;;;;;;;;x
EVTNAME14060;Export and Import;Exportations et importations;Export und Import;;Exportación e importación;;;;;;;;;x
EVTNAME14060_sub;$COUNTRY$ debates Trade Policy;Protectionnisme et libre échange débattus;Debatte über Protektionismus & Handelsfreiheit in $COUNTRY$;;$COUNTRY$ debate su política comercial;;;;;;;;;x
EVTDESC14060;New foreign, products have begun to out compete several items of $COUNTRY$ produce, and some citizens report increasing difficulties in competing with imported goods on the market. The issue has been raised by local politicians in debates for the upcoming election.;Les nouveaux produits font du tort ?ceux de $COUNTRY$ et les citoyens ont de plus en plus de mal ?concurrencer les biens importés sur le march? Cette question a ét?soulevée par des politiciens locaux au cours de débats pour l'élection ?venir.;Neue ausländische Produkte haben damit beginnen, mehrere Produkte aus $COUNTRY$ auszustechen, und manche Bürger berichten von zunehmenden Problemen, auf dem Markt mit Importgütern konkurrieren zu können. Im Vorfeld der bevorstehenden Wahlen wurde dieses Problem in Debatten von lokalen Politikern aufgegriffen.;;Nuevos productos extranjeros han empezado a competir con varios artículos que produce $COUNTRY$, y algunos habitantes informan de las dificultades crecientes por tener que competir con productos importados en el mercado. El asunto lo han planteado los políticos locales en ciertos debates de las próximas elecciones.;;;;;;;;;x
EVTOPTA14060;Free trade ensures our long term competitive edge;Le libre échange nous permet de conserver un avantage sur le long terme.;Die Handelsfreiheit sichert unsere Konkurrenzfähigkeit langfristig.;;El libre comercio no asegura el mantenimiento de nuestro margen competitivo.;;;;;;;;;x
EVTOPTB14060;Essentially, free trade is to be preferred;Substantiellement, le libre échange est privilégi?;Prinzipiell sollte die Handelsfreiheit bevorzugt werden.;;Esencialmente, prefieren el libre comercio.;;;;;;;;;x
EVTOPTC14060;Free trade is our best guarantor of prosperity;Le libre échange est notre meilleur gagne de prospérit?;Die Handelsfreiheit ist unser bester Garant für Wohlstand.;;El libre comercio es nuestro mejor garante de prosperidad.;;;;;;;;;x
EVTOPTD14060;Local markets should, in some instances, be protected;Les marchés locaux devraient, dans certains cas, être protégés.;Local markets should, in some instances, be protected;;Los mercados locales deberían protegerse en algunos casos.;;;;;;;;;x
EVTOPTE14060;Local markets must always be shielded from foreign competition;Les marchés locaux doivent systématiquement être protégés de la concurrence étrangère.;Die lokalen Märkte müssen von der ausländischen Konkurrenz abgeschirmt werden.;;Los mercados locales deben protegerse siempre de la competencia extranjera.;;;;;;;;;x
EVTNAME14070;Monopolies & Privileges;Monopoles et privilèges;Monopole & Privilegien;;Monopolios y privilegios;;;;;;;;;x
EVTNAME14070_sub;Economy debated in $COUNTRY$!;Polémique sur l'économie locale !;Debatte über Wirtschaftspolitik in $COUNTRY$;;¡La economía a debate en $COUNTRY$!;;;;;;;;;x
EVTDESC14070;Merchants from $COUNTRY$ are arguing with the minister of finance, who has entertained plans of a nationalization of certain private industries. The heated discussion have reach your ears and you try to cool both sides down.;Les marchands de $COUNTRY$ sont en conflit avec le ministre des finances qui envisage des plans de nationalisation de certaines industries privées. Vous avez eu vent de ce débat anim?et tentez d'apaiser les deux camps.;Händler aus $COUNTRY$ streiten sich mit dem Finanzminister, der Plänen zur Verstaatlichung bestimmter privater Industrien hegt. Die hitzige Diskussion ist Ihnen zu Ohren gekommen, und Sie sollten versuchen, beide Seiten zu beruhigen.;;Los comerciantes de $COUNTRY$ están debatiendo con el ministro de finanzas, que ha recibido los planes de nacionalización de ciertas industrias privadas. La acalorada discusión ha llegado a tus oídos e intentas calmar los ánimos de ambos bandos.;;;;;;;;;x
EVTOPTA14070;I see no reason to monopolize it.;Je ne vois aucune raison de créer un monopole.;Ich sehe keinen Grund für eine Monopolisierung.;;No veo razones para monopolizarlo.;;;;;;;;;x
EVTOPTB14070;You both have great arguments, but we will not monopolize that.;Les deux camps ont des arguments convaincants, mais nous ne créerons pas de monopole.;Beide Seiten haben gute Argumente vorgebracht, doch eine Monopolisierung werden wir nicht unterstützen.;;Los dos tenéis razones de peso, pero no lo monopolizaremos.;;;;;;;;;x
EVTOPTC14070;Let do and let pass, the world goes on by itself. No monopoly.;Laissons faire, le monde suit sa propre voie. Pas de monopole.;Was man auch macht, die Welt nimmt doch ihren Lauf. Kein Monopol.;;Vive y deja vivir, el mundo seguir?por su cuenta. Nada de monopolios.;;;;;;;;;x
EVTOPTD14070;Great idea, but let me take a look at this first.;C'est une bonne idée mais qui mérite réflexion.;Gute Idee, aber damit muss ich mich erst eingehender befassen.;;Gran idea, pero déjame echarle un vistazo primero.;;;;;;;;;x
EVTOPTE14070;That is a great idea. We will do that.;C'est une excellente idée. C'est ce que nous allons faire.;Das ist eine großartige Idee. Das werden wir machen.;;Es una gran idea. Haremos eso.;;;;;;;;;x
EVTNAME14080;The Production Quota;Les quotas de production;Die Produktionsquote;;La cuota de producción;;;;;;;;;x
EVTNAME14080_sub;State Capitalism debated in $COUNTRY$;Polémique sur le capitalisme d'État;Debatte über Staatskapitalismus in $COUNTRY$;;El capitalismo de estado en $COUNTRY$;;;;;;;x;;
EVTDESC14080;The production quota is too high. We will never be able to reach the demand.' The other farmers stand behind him, waiting. Their weathered faces show the same concern and determination as their speaker.;Les quotas de production sont trop élevés. Nous ne parviendrons jamais ?satisfaire la demande. Les autres fermiers attendent derrière lui, leurs visages burinés affichent la même inquiétude et la même détermination que leur porte-parole.;Die Produktionsquote ist zu hoch. Wir werden die Vorgaben niemals erfüllen können.' Die anderen Bauern stehen wartend hinter ihm. Ihre wettergegerbten Gesichter zeigen dieselbe Bestürzung und Entschlossenheit wie das des Sprechers.;;La cuota de producción es demasiado alta. Nunca conseguiremos alcanzar la demanda. Los otros granjeros que lo apoyan, esperan. Sus rostros curtidos muestran la misma preocupación y determinación que su portavoz.;;;;;;;;;x
EVTOPTA14080;Nonsense. The production quota will remain the same.;C'est absurde. Les quotas de production resteront les mêmes.;Unsinn. Die Produktionsquote bleibt unverändert.;;Tonterías. Se mantendr?la misma cuota de producción.;;;;;;;;;x
EVTOPTB14080;You have nothing to worry about.;Vous n'avez aucune inquiétude ?avoir.;Keine Sorge!;;No tenéis de qu?preocuparos.;;;;;;;;;x
EVTOPTC14080;We will deal with it if the production quota becomes a problem.;Nous interviendrons si les quotas de production posent problème.;Wir werden entsprechende Schritte einleiten, sollte die Produktionsquote zu einem Problem werden.;;Si la cuota de producción se convierte en un problema, lo solucionaremos.;;;;;;;;;x
EVTOPTD14080;You might be right.;Vous avez peut-être raison.;Sie könnten Recht haben.;;Puede que tengáis razón.;;;;;;;;;x
EVTOPTE14080;You are right.;Vous avez raison.;Sie haben Recht.;;Tenéis razón.;;;;;;;;;x
EVTNAME14090;Local or State Economy;Économie d'État ou locale;Lokal- oder Staatswirtschaft;;Economía local o de estado;;;;;;;;;x
EVTNAME14090_sub;Regionalism & Interventionism debated;Débat régionalisme et interventionnisme !;Debatte über Regionalismus & Interventionismus in $COUNTRY$;;Regionalismo e intervencionismo a debate;;;;;;;;;x
EVTDESC14090;A debate has flared up in the local $COUNTRY$ election about whether the state should interfere or not in the local economy. Proponents of State capitalism are arguing that a more direct system of government investment and reinvestment could aid in the long term development of local industry.;Un débat a éclat?lors de l'élection locale en $COUNTRY$ sur la nécessit?ou non d'une intervention de l'État dans l'économie locale. Les partisans du capitalisme d'État souligne qu'un système d'investissement et de réinvestissement gouvernemental plus direct faciliterait, ?long terme, le développement de l'industrie locale.;Im lokalen Wahlkampf in $COUNTRY$ ist eine Debatte darüber aufgeflammt, ob sich der Staat in die lokale Wirtschaft einmischen sollte. Verfechter des Staatskapitalismus meinen, ein direkteres System für staatliche Investitionen und Reinvestitionen könnte langfristig bei der Entwicklung der lokalen Industrie helfen.;;Se ha desencadenado un debate en las elecciones locales de $COUNTRY$, sobre si el estado debería interferir o no en la economía local. Los partidarios del capitalismo de estado afirman que un sistema de inversión y reinversión del gobierno más directo podría ayudar a largo plazo al desarrollo de la industria local.;;;;;;;;;x
EVTOPTA14090;Naturally, they are right.;Naturellement, ils ont raison.;Sie haben natürlich Recht.;;Naturalmente, tienen razón.;;;;;;;;;x
EVTOPTB14090;It takes some time, but it will work.;Il faut un peu de temps, mais ça va marcher.;Das wird etwas dauern, aber Erfolg haben.;;Llevar?algo de tiempo, pero funcionar?;;;;;;;;;x
EVTOPTC14090;Some measure might be considered;Certains mesures devraient être prises en compte.;So etwas könnte man sich überleben.;;Debería considerarse tomar alguna medida.;;;;;;;;;x
EVTOPTD14090;We might want to rethink this.;Nous pourrions peut-être y réfléchir.;Das sollten wir uns nochmal überlegen.;;Quiz?podríamos volver a pensar esto.;;;;;;;;;x
EVTOPTE14090;We must oppose government intervention in the economy;Nous devons nous opposer ?l'intervention du gouvernement dans l'économie.;Wir müssen die Einmischung der Regierung in die Wirtschaft verhindern.;;Debemos oponernos a la intervención del gobierno en la economía.;;;;;;;;;x
EVTNAME14100;Who Produces What, and Where?;Qui produit quoi et o??;Wer produziert was und wo?;;¿Quién produce qu? y dónde?;;;;;;;;;x
EVTNAME14100_sub;Plans, Economies & Freedoms debated;Débat sur plans, économies et libertés;Debatte über Pläne, Wirtschaften & Freiheiten in $COUNTRY$;;Planes, economías y libertades a debate;;;;;;;;;x
EVTDESC14100;Local $COUNTRY$ administration has come under criticism for several instances of government subsidies directed at supporting local industry.  Opponents argue that 'the country's economic planners cannot detect consumer preferences, shortages, and surpluses with sufficient accuracy and therefore cannot efficiently co-ordinate production', and creeping statism has begun to worry the residents of $COUNTRY$.;L'administration en $COUNTRY$ a ét?critiquée pour plusieurs cas de subventions gouvernementales visant ?soutenir l'industrie locale. Les opposants soulignent que les planificateurs économiques du pays, incapables de prévoir les préférences des consommateurs, les pénuries et les excédents avec suffisamment de précision, ne sont pas en mesure de coordonner efficacement la production et cela commence ?inquiéter les habitants de $COUNTRY$.;Die lokalen Behörden in $COUNTRY$ sind wegen mehrerer Fälle in Kritik geraden, bei denen die lokale Industrie Regierungszuschüsse erhalten hat. Gegner argumentieren, dass die 'Wirtschaftsplaner des Landes das Verbraucherverhalten, Engpässe und Überschüsse nicht mit zufriedenstellender Genauigkeit ermitteln können und deshalb nicht in der Lage sind, die Produktion effizient zu koordinieren'. Die Bevölkerung von $COUNTRY$ ist über die schleichende Verstaatlichung bestürzt.;;La administración local de $COUNTRY$ ha recibido críticas por varios ejemplos de subsidios del gobierno encaminados a apoyar la industria local.  Los oponentes afirman que 'los planificadores económicos del país no pueden detectar las preferencias del consumidor, la escasez y los excedentes con bastante precisión y, por tanto, no pueden coordinar la producción con eficacia', además el estatismo progresivo empieza a preocupar a los residentes de $COUNTRY$.;;;;;;;;;x
EVTOPTA14100;That's rubbish!;Foutaise !;Das ist doch Unsinn!;;¡Eso son tonterías!;;;;;;;;;x
EVTOPTB14100;The economic planners knows what they are doing.;Les planificateurs économiques savent ce qu'ils font.;Die Wirtschaftsplaner wissen schon, was sie tun.;;Los planificadores económicos saben lo que hacen.;;;;;;;;;x
EVTOPTC14100;We will have a look at it.;Nous allons y jeter un coup d'œil.;Diese Angelegenheit werden wir untersuchen.;;Lo estudiaremos.;;;;;;;;;x
EVTOPTD14100;It's probably nothing, but we'll have a look at it.;Ce n'est probablement rien, mais nous allons y jeter un coup d'œil.;Da gibt es wahrscheinlich kein Problem, aber wir werden die Angelegenheit trotzdem untersuchen.;;Probablemente no sea nada, pero lo estudiaremos.;;;;;;;;;x
EVTOPTE14100;They might have a point...;Il y a peut-être un problème...;So unrecht haben sie wohl gar nicht ...;;Podrían tener razón...;;;;;;;;;x
EVTNAME14110;Righteous, Religious Fury;Fureur vertueuse et religieuse;Rechtschaffener Religionseifer;;Furia religiosa justificada;;;;;;;;;x
EVTNAME14110_sub;Religious Policy Debated;Politique religieuse lors des élections;Debatte über Religionspolitik in $COUNTRY$-Wahlkampf;;Política religiosa a debate;;;;;;;;;x
EVTDESC14110;Some of the Faithful in $COUNTRY$ feel that the state has failed in giving them due recognition for their hard work since the last election. For years, they argue, they have assisted the local community in many ways: caring for the sick, taking care of the orphans and helping the needy. They feel that they deserve some form of support so they can continue to help people, and the issue has become a topic of much discussion in the local election campaign.;Certains fidèles de $COUNTRY$ estiment que l'État ne leur est pas suffisamment reconnaissant pour les efforts qu'ils ont déployés depuis la dernière élection. Depuis des années, ils aident la communaut?locale en prenant soin des malades, des orphelins et des nécessiteux. Ils réclament simplement un peu de soutien pour pouvoir poursuivre dans cette voie et cette question s'est largement invitée dans les discussions de la campagne électorale locale.;Einige der Gläubigen in $COUNTRY$ sind der Meinung, dass ihnen der Staat seit der letzten Welt nicht genügend Anerkennung für ihre harte Arbeit gezollt hat. Sie behaupten, die lokale Gemeinschaft jahrelang auf viele Arten unterstützt zu haben: Versorgung der Kranken, Erziehung der Weisen und Hilfe für die Bedürftigen. Sie sind der Ansicht, dass sie sich eine Art Unterstützung ihrer Arbeit verdient haben, und das Thema wird im Vorfeld der bevorstehenden Lokalwahlen eifrig diskutiert.;;Algunos de los fieles de $COUNTRY$ consideran que el estado les ha fallado negándoles el reconocimiento a su duro trabajo desde las últimas elecciones.  Argumentan que durante años han ayudado a la comunidad local de muchas formas: cuidando de los enfermos, de los huérfanos y ayudando a los necesitados. Consideran que merecen algún tipo de apoyo para poder continuar ayudando a la gente, y el asunto se ha convertido en un tópico de discusión en la campaña electoral local.;;;;;;;;;x
EVTOPTA14110;Religion is a private matter.;La religion est une affaire privée.;Religion ist eine Privatangelegenheit.;;La religión es un asunto privado.;;;;;;;;;x
EVTOPTB14110;Charity is good, but no.;La charit? c'est bien, mais non.;Wohlfahrt ist eine gute Sache ... trotzdem: Nein.;;La caridad es buena, pero no, gracias.;;;;;;;;;x
EVTOPTC14110;Interesting.;Intéressant.;Interessant.;;Interesante.;;;;;;;;;x
EVTOPTD14110;Maybe we could do something to help.;Nous pourrions peut-être faire quelque chose.;Vielleicht könnten wir irgendwie helfen.;;Puede que podamos hacer algo para ayudar.;;;;;;;;;x
EVTOPTE14110;We will help you.;Nous allons vous aider.;Wir werden euch helfen.;;Os ayudaremos.;;;;;;;;;x
EVTNAME14120;Secularization & Religion;Laïcisation et religion;Säkularisation & Religion;;Secularización y religión;;;;;;;;;x
EVTDESC14120;The $COUNTRY_ADJ$ religious policy has become a subject of much debate in the local $COUNTRY$ elections. Many argue that the state needs to maintain a watchful policy of secularization, but this threatens to upset long established religious privileges, and is opposed by many of the local faithful.;La politique religieuse $COUNTRY_ADJ$ fait l'objet de nombreux débats lors des élections locales de $COUNTRY$. Beaucoup estiment que l'État doit conserver une politique de laïcisation attentive, mais cela menace de contrarier les privilèges religieux en place depuis longtemps, ce ?quoi s'opposent bon nombre de fidèles locaux.;Die $COUNTRY_ADJ$ Religionspolitik wird im lokalen $COUNTRY$-Wahlkampf heftig debattiert. Viele sind der Ansicht, der Staat sollte seine wachsame Säkularisationspolitik beibehalten, aber da dies die vor langer Zeit etablierten Religionsprivilegien bedroht, sind viele der lokalen Gläubigen dagegen.;;La política religiosa $COUNTRY_ADJ$ se ha convertido en un tema de debate en las elecciones locales de $COUNTRY$. Muchos afirman que el estado necesita mantener una política de secularización vigilante, pero esto puede molestar a los privilegios religiosos establecidos hace mucho tiempo, por lo que ha encontrado la oposición de muchos de los fieles locales.;;;;;;;;;x
EVTOPTA14120;Secularization first!;Laïcisation avant tout !;Säkularisation hat Priorität!;;¡Secularización primero!;;;;;;;;;x
EVTOPTB14120;Secularization ensures state neutrality in issues of morality;La laïcisation assure la neutralit?de l'État sur les questions de moralit?;Die Säkularisation sichert bei Moralfragen die staatliche Neutralität.;;La secularización asegura la neutralidad del estado en asuntos de moralidad.;;;;;;;;;x
EVTOPTC14120;Some measure of secularization is essential;Certaines mesures de laïcisation sont essentielles.;Einige Säkularisationsmaßnahmen sind unerlässlich.;;Es esencial tomar alguna media de secularización.;;;;;;;;;x
EVTOPTD14120;Secularization must always be tempered;La laïcisation doit être systématiquement modérée.;Säkularisation muss immer gemäßigt sein.;;La secularización debe ser siempre atenuada.;;;;;;;;;x
EVTOPTE14120;Faith must be represented in politics.;La foi doit être représentée en politique.;Der Glaube muss in der Politik eine Rolle spielen.;;La fe debe estar representada en la política.;;;;;;;;;x
EVTNAME14130;Conversions & Religion;Conversions et religion;Konvertierungen & Religion;;Conversiones y religión;;;;;;;;;x
EVTNAME14130_sub;Religious policy in $COUNTRY$;Débat sur la politique religieuse locale;Religionspolitik in $COUNTRY$;;Política religiosa en $COUNTRY$;;;;;;;;;x
EVTDESC14130;Religion has become an issue in the upcoming electoral debates, as a local religious leader in $COUNTRY$ protests the freedom of religious conversions, arguing that the size of his flock is diminishing, and that this change is fundamentally harmful to the $COUNTRY_ADJ$ moral fabric.;La religion s'invite dans les débats électoraux ?venir alors qu'un chef religieux local de $COUNTRY$ proteste contre la libert?des conversions religieuses soulignant que le nombre de fidèles diminue et que ce changement est largement préjudiciable pour l'essence morale $COUNTRY_ADJ$.;Im Vorfeld der bevorstehenden Wahlen ist die Religion in den Debatten zu einem wichtigen Thema geworden, da ein religiöser Anführer in $COUNTRY$ die Freiheit, zu konvertieren, anprangert. Er behauptet, immer mehr seiner Schäfchen gingen ihm durch und dass dieser Wandel äußerst schädlich für das $COUNTRY_ADJ$ Moralgefüge sei.;;La religión se ha convertido en un tema a tratar en los próximos debates electorales, ya que un líder religioso local de $COUNTRY$, protesta por la libertad de conversiones religiosas, argumentando que el número de sus feligreses disminuye, y que ese cambio es perjudicial fundamentalmente para la estructura moral $COUNTRY_ADJ$.;;;;;;;;;x
EVTOPTA14130;Try to keep an open mind.;Essayez de rester ouvert d'esprit.;Wir sollten aufgeschlossen bleiben.;;Tratad de mantener una mente abierta.;;;;;;;;;x
EVTOPTB14130;We can do nothing.;Nous n'y pouvons rien.;Wir können nicht unternehmen.;;No podemos hacer nada.;;;;;;;;;x
EVTOPTC14130;That is regrettable.;C'est regrettable.;Das ist bedauerlich.;;Eso es lamentable.;;;;;;;;;x
EVTOPTD14130;While objectionable, we can not consider more than limited accommodation;Bien que contestable, nous ne pouvons envisager davantage qu'un ajustement limit?;Das ist zwar unangenehm, aber wir können nur eingeschränkte Hilfe leisten.;;Aunque es censurable, no podemos considerar más que un acuerdo limitado.;;;;;;;;;x
EVTOPTE14130;We will do what we can, this won't be tolerated.;Nous ferons ce que nous pourrons, c'est intolérable.;Wir werden alles Mögliche unternehmen. Dies kann nicht toleriert werden!;;Haremos lo que podamos, esto no se tolerar?;;;;;;;;;x
EVTNAME14140;A Holy Place;Un lieu saint;Ein heiliger Ort;;Un lugar sagrado;;;;;;;;;x
EVTNAME14140_sub;Religious Policy & State Sponsorship;Politique religieuse et patronage d'État;Religionspolitik & staatliche Unterstützung;;Política religiosa y patrocinio del estado;;;;;;;;;x
EVTDESC14140;The renovation of a local church, using public money, has become a hot topic in the local election of $COUNTRY$. Supporters of the project argue that some government support for religion will help preserve not only faith among the people, and thus a local vanguard against the forces of revolution, while opponents argue that the state must not intervene in matters of private religiosity.;La rénovation d'une église locale financée par des fonds publics fait l'objet d'une controverse lors de l'élection locale de $COUNTRY$. Les partisans du projet soulignent que l'aide apportée par le gouvernement permettra de préserver la foi, et ainsi une tête d'avant-garde locale contre les forces de la révolution, tandis que les opposants estiment que l'État n'a pas ?intervenir dans les questions privées de religiosit?;Die Renovierung der lokalen Kirchen mit öffentlichen Gelder ist im Wahlkampf von $COUNTRY$ zu einem heißen Thema geworden. Unterstützer des Projekts argumentieren, dass staatliche Unterstützung für die Religion dabei helfen wird, den Glauben des Volks zu bewahren und so eine lokale Vorhut gegen revolutionäre Kräfte schafft. Ihre Gegner verlangen, dass sich der Staat nicht in die Angelegenheit privater Religiösität einmischt.;;La renovación de una iglesia local con el dinero público se ha convertido en un tema candente en las elecciones locales de $COUNTRY$. Los partidarios del proyecto afirman que, con un poco de apoyo del gobierno para la religión ayudar?a preservar no solo la fe de la gente, sino a una vanguardia local contra las fuerzas de la revolución, mientras que los oponentes sostienen que el estado no debe intervenir en asuntos de religiosidad privada.;;;;;;;;;x
EVTOPTA14140;Of course the church must be renovated!;Bien sûr que l'église doit être rénovée !;Die Kirche muss selbstverständlich renoviert werden!;;¡Por supuesto, la iglesia debe renovarse!;;;;;;;;;x
EVTOPTB14140;Some funds could be considered on grounds of cultural importance;Certains fonds relèvent de l'importance culturelle.;Aufgrund der kulturellen Wichtigkeit müssen einige Gelder gestattet werden.;;Se podrían destinar algunos fondos por motivos de interés cultural.;;;;;;;;;x
EVTOPTC14140;This issue must fundamentally be left to popular sovereignty;Cette question doit être laissée ?la charge de la souverainet?populaire.;Dieses Problem muss vom Volk selbst entschieden werden.;;Este asunto debe dejarse en manos de la soberanía popular.;;;;;;;;;x
EVTOPTD14140;We must oppose such plans on grounds of principle.;Nous devons nous opposer ?de tels plans, question de principe.;Solchen Plänen müssen wir uns prinzipiell entgegenstellen.;;Debemos oponernos a esos planes por principios.;;;;;;;;;x
EVTOPTE14140;God is dead;Dieu est mort;Gott ist tot.;;Dios ha muerto;;;;;;;;;x
EVTNAME14150;Immigration & Employment;Immigration et emploi;Einwanderung & Arbeitsplätze;;Inmigración y empleo;;;;;;;;;x
EVTNAME14150_sub;Immigration Debate in Local Elections;Débat sur l'immigration au cours des élections;Einwanderungsdebatte im $COUNTRY$-Wahlkampf;;Debate sobre inmigración en las elecciones locales;;;;;;;;;x
EVTDESC14150;The current inflow of immigrants has created a demand for more jobs. Advocates of immigrant rights demand that newly naturalized citizens be accorded the same rights as residents by birth. The situation has become a topic of debate in the local election.;Avec l'afflux actuel d'immigrants, le nombre de demandes d'emplois a augment? Les défenseurs des droits des immigrants demandent ?ce que les citoyens nouvellement naturalisés se voient accorder les mêmes droits que tout autre citoyen. Cette question s'est invitée dans le débat des élections locales.;Der aktuelle Einwandererzustrom hat für den Bedarf zusätzlicher Arbeitsplätze gesorgt. Die Unterstützer von Immigrantenrechten verlangen, dass frisch eingebürgerten Bürgern dieselbe Rechte wie vor Ort geborene Bürgern zugestanden werden müssen. Diese Problematik wird im lokalen Wahlkampf diskutiert.;;El flujo actual de inmigrantes ha creado una demanda de más trabajos. Los defensores de los derechos de los inmigrantes exigen que los ciudadanos recién nacionalizados tengan los mismos derechos que los residentes por nacimiento. La situación se ha convertido en el tópico de debate de las elecciones locales.;;;;;;;;;x
EVTOPTA14150;They have no right to demand anything.;Ils n'ont aucun droit de réclamer quoi que ce soit.;Sie haben kein Recht, alles zu verlangen.;;No tienen derecho a pedir nada.;;;;;;;;;x
EVTOPTB14150;Why should they have the same rights?.;Pourquoi auraient-ils les mêmes droits ?;Warum sollten sie dieselben Rechte bekommen?;;¿Por qu?deberían tener los mismos derechos?;;;;;;;;;x
EVTOPTC14150;We'll see what we can do.;Nous allons voir ce que nous pouvons faire.;Mal sehen, was machbar ist.;;Veremos que podemos hacer.;;;;;;;;;x
EVTOPTD14150;We will work this out.;Nous allons y réfléchir.;Wir werden schon eine Lösung finden.;;Lo arreglaremos.;;;;;;;;;x
EVTOPTE14150;Won't be easy, but we'll do everything we can.;Ce ne sera pas facile, mais nous ferons de notre mieux.;Es wird nicht einfach, aber wir werden alles Mögliche unternehmen.;;No ser?fácil, pero haremos todo lo que podamos.;;;;;;;;;x
EVTNAME14160;Immigration Problems;Problèmes d'immigration;Einwanderungsprobleme;;Problemas de inmigración;;;;;;;;;x
EVTNAME14160_sub;Residential Policies debated in local elections;Politiques de résidence aux élections;Debatte über Einwanderungspolitik im $COUNTRY$-Wahlkampf;;Las políticas residenciales en las elecciones locales.;;;;;;;;;x
EVTDESC14160;Certain residents of $COUNTRY$ feel that the state discriminates against them on account of their origin, and this has become a bone of some contention in the local election, as liberals argue that immigrants and aliens should have their rights respected. Opponents and, indeed, public opinion, seems to be of the mind that $COUNTRY_ADJ$ is not something that one can simply become overnight, and that the process of naturalization takes years, if not generations.;Certains résidents de $COUNTRY$ estiment que l'État les discrimine selon leur origine, ce qui a entraîn?de vives tensions lors des élections locales, tensions exacerbées par les libéraux qui soulignent que les droits des immigrants et des étrangers doivent être respectés. Les opposants et, qui plus est, l'opinion publique semblent penser que la nationalit?$COUNTRY_ADJ$ n'est pas quelque chose qui s'acquiert du jour au lendemain et que le processus de naturalisation doit prendre des années, voire des générations.;Manche Bewohner von $COUNTRY$ sind der Meinung, dass sie der Staat aufgrund ihrer Herkunft diskriminiert. Dies hat sich zu einem Thema im lokalen Wahlkampf entwickelt, da die Liberalen fordern, dass die Rechte von Einwanderern und Ausländern respektiert werden. Die Gegner, und auch die Öffentlichkeit, scheinen der Ansicht zu sein, dass man nicht über Nacht $COUNTRY_ADJ$ werden kann, und dass der Prozess der Einbürgerung Jahre, wenn nicht Generationen in Anspruch nimmt.;;Ciertos residentes de $COUNTRY$ piensan que el estado los discrimina a causa de sus orígenes, y este asunto se ha convertido en un punto de controversia en las elecciones locales, ya que los liberales sostienen que se deberían respetar los derechos de los inmigrantes y extranjeros. Los adversarios y, por supuesto, la opinión pública parecen haber olvidado que ser 'de $COUNTRY$' no es algo que uno simplemente consigue de la noche a la mañana, porque el proceso de naturalización lleva años, por no decir generaciones.;;;;;;;;;x
EVTOPTA14160;Limited citizenship until a proven and loyal subject;Citoyennet?limitée jusqu'?ce qu'ils soient de loyaux sujets;Eingeschränkte Bürgerrechte, bis man sich als loyaler Untertan unter Beweis gestellt hat.;;Ciudadanía limitada hasta que no sea un súbdito probado y leal.;;;;;;;;;x
EVTOPTB14160;Limited citizenship, but with certain exceptions;Citoyennet?limitée, mais avec quelques exceptions;Eingeschränkte Bürgerrechte, aber mit bestimmten Ausnahmen.;;Ciudadanía limitada pero con ciertas excepciones;;;;;;;;;x
EVTOPTC14160;Limited citizenship should be the guiding principle;La citoyennet?limitée doit correspondre au principe de base.;Eingeschränkte Bürgerrechte sollten hier das Grundprinzip sein.;;La ciudadanía limitada debería ser el principio guía;;;;;;;;;x
EVTOPTD14160;All men were created equal;Tous les hommes naissent égaux.;Alle Menschen sind gleich.;;Todos los hombres fueron creados iguales.;;;;;;;;;x
EVTOPTE14160;You see, I have this dream of mine...;Tel est mon rêve...;Wissen Sie, ich habe einen Traum ...;;Ver? yo tengo este sueño...;;;;;;;;;x
EVTNAME14170;Voting & New Citizens;Droit de vote et nouveaux citoyens;Wahlrecht & Neue Bürger;;Votación y nuevos ciudadanos;;;;;;;;;x
EVTNAME14170_sub;Debate on Citizenship and Residency;Débat sur la citoyennet?et la résidence;Debatte über Bürgerrecht und Wohnsitz in $COUNTRY$;;Debate sobre la ciudadanía y la residencia;;;;;;;;;x
